Container_ID,Shipment_ID,Container_Type,Container_Number,Free_Days,Port_Dwell_Days,DD_Days,DD_Rate_Per_Day_USD,DD_Charge_USD,DD_Status,Picked_Up,Carrier,POD
CONT0000255,SHP000046,40GP,MSCU7277502,7,6,0,0,0,No Charge,Yes,Evergreen,Seattle
CONT0000256,SHP000046,40RF,MSCU3497284,7,8,1,100,100,Charged,Yes,Evergreen,Seattle
CONT0000257,SHP000046,20GP,MSCU3018015,14,1,0,0,0,No Charge,Yes,Evergreen,Seattle
CONT0000258,SHP000047,40HC,MSCU4026890,10,5,0,0,0,No Charge,Yes,CMA CGM,Toronto
CONT0000259,SHP000047,40GP,MSCU3604706,7,2,0,0,0,No Charge,Yes,CMA CGM,Toronto
CONT0000260,SHP000047,20RF,MSCU8515111,10,8,0,0,0,No Charge,Yes,CMA CGM,Toronto
CONT0000261,SHP000047,40HC,MSCU5130922,5,9,4,75,300,Charged,Yes,CMA CGM,Toronto
CONT0000262,SHP000047,20RF,MSCU4159823,10,3,0,0,0,No Charge,Yes,CMA CGM,Toronto
CONT0000263,SHP000047,20GP,MSCU9060167,14,1,0,0,0,No Charge,Yes,CMA CGM,Toronto
CONT0000264,SHP000047,40HC,MSCU9847254,5,9,4,75,300,Charged,Yes,CMA CGM,Toronto
CONT0000265,SHP000047,40HC,MSCU6374017,14,9,0,0,0,No Charge,Yes,CMA CGM,Toronto
CONT0000266,SHP000048,40HC,MSCU8152449,7,17,10,100,1000,Charged,Yes,ZIM,Houston
CONT0000267,SHP000048,20GP,MSCU9228643,14,16,2,200,400,Charged,Yes,ZIM,Houston
CONT0000268,SHP000049,40HC,MSCU9121925,5,8,3,75,225,Charged,Yes,Maersk,Los Angeles
CONT0000269,SHP000049,40HC,MSCU1924685,14,5,0,0,0,No Charge,Yes,Maersk,Los Angeles
CONT0000270,SHP000049,40HC,MSCU3908477,5,4,0,0,0,No Charge,Yes,Maersk,Los Angeles
CONT0000271,SHP000049,20GP,MSCU1792011,10,1,0,0,0,No Charge,Yes,Maersk,Los Angeles
CONT0000272,SHP000049,40HC,MSCU1879717,10,7,0,0,0,No Charge,Yes,Maersk,Los Angeles
CONT0000273,SHP000049,40GP,MSCU9535334,14,9,0,0,0,No Charge,Yes,Maersk,Los Angeles
CONT0000274,SHP000049,20GP,MSCU8671109,10,1,0,0,0,No Charge,Yes,Maersk,Los Angeles
CONT0000275,SHP000050,20GP,MSCU4415979,7,4,0,0,0,No Charge,Yes,Yang Ming,Seattle
CONT0000276,SHP000051,40RF,MSCU1261602,14,4,0,0,0,No Charge,Yes,Hapag-Lloyd,Los Angeles
CONT0000277,SHP000052,20GP,MSCU5872802,5,7,2,100,200,Charged,Yes,Maersk,Chicago
CONT0000278,SHP000052,40GP,MSCU7541701,5,4,0,0,0,No Charge,Yes,Maersk,Chicago
CONT0000279,SHP000052,20GP,MSCU3616054,7,6,0,0,0,No Charge,Yes,Maersk,Chicago
CONT0000280,SHP000052,40RF,MSCU5331630,7,10,3,100,300,Charged,Yes,Maersk,Chicago
CONT0000281,SHP000052,40GP,MSCU5573719,14,10,0,0,0,No Charge,Yes,Maersk,Chicago
CONT0000282,SHP000053,20RF,MSCU7327221,14,1,0,0,0,No Charge,Yes,MSC,Los Angeles
CONT0000283,SHP000053,40HC,MSCU1174981,10,4,0,0,0,No Charge,Yes,MSC,Los Angeles
CONT0000284,SHP000053,40GP,MSCU4740892,14,1,0,0,0,No Charge,Yes,MSC,Los Angeles
CONT0000285,SHP000053,40GP,MSCU9196287,5,2,0,0,0,No Charge,Yes,MSC,Los Angeles
CONT0000286,SHP000053,40HC,MSCU3807947,5,3,0,0,0,No Charge,Yes,MSC,Los Angeles
CONT0000287,SHP000054,40RF,MSCU5805648,10,7,0,0,0,No Charge,Yes,MSC,Chicago
CONT0000288,SHP000054,20GP,MSCU3003211,10,10,0,0,0,No Charge,Yes,MSC,Chicago
CONT0000289,SHP000054,40RF,MSCU9354503,14,4,0,0,0,No Charge,Yes,MSC,Chicago
CONT0000290,SHP000054,20GP,MSCU8867792,7,3,0,0,0,No Charge,Yes,MSC,Chicago
CONT0000291,SHP000054,40GP,MSCU1638058,14,2,0,0,0,No Charge,Yes,MSC,Chicago
CONT0000292,SHP000054,20GP,MSCU5055922,14,3,0,0,0,No Charge,Yes,MSC,Chicago
CONT0000293,SHP000054,20RF,MSCU3395093,14,10,0,0,0,No Charge,Yes,MSC,Chicago
CONT0000294,SHP000054,40RF,MSCU4170380,14,10,0,0,0,No Charge,Yes,MSC,Chicago
CONT0000295,SHP000055,40RF,MSCU1238423,7,6,0,0,0,No Charge,Yes,HMM,Toronto
CONT0000296,SHP000056,40GP,MSCU6873992,7,6,0,0,0,No Charge,No,Maersk,Seattle
CONT0000297,SHP000056,20RF,MSCU7375918,14,4,0,0,0,No Charge,No,Maersk,Seattle
CONT0000298,SHP000056,20GP,MSCU4778826,7,5,0,0,0,No Charge,No,Maersk,Seattle
CONT0000299,SHP000056,20RF,MSCU1424625,7,4,0,0,0,No Charge,No,Maersk,Seattle
CONT0000300,SHP000056,40RF,MSCU9867708,14,2,0,0,0,No Charge,No,Maersk,Seattle
CONT0000301,SHP000056,40GP,MSCU6327664,10,9,0,0,0,No Charge,No,Maersk,Seattle
CONT0000302,SHP000056,20RF,MSCU9691391,5,2,0,0,0,No Charge,No,Maersk,Seattle
CONT0000303,SHP000056,40HC,MSCU7213813,5,10,5,100,500,Charged,No,Maersk,Seattle
CONT0000304,SHP000056,40GP,MSCU1099012,5,3,0,0,0,No Charge,No,Maersk,Seattle
CONT0000305,SHP000056,20GP,MSCU7501628,14,1,0,0,0,No Charge,No,Maersk,Seattle
CONT0000306,SHP000057,40RF,MSCU2240239,5,4,0,0,0,No Charge,Yes,ONE,Houston
CONT0000307,SHP000057,20RF,MSCU5739034,5,8,3,250,750,Charged,Yes,ONE,Houston
CONT0000308,SHP000057,20RF,MSCU5195013,14,8,0,0,0,No Charge,Yes,ONE,Houston
CONT0000309,SHP000057,40GP,MSCU8620600,10,8,0,0,0,No Charge,Yes,ONE,Houston
CONT0000310,SHP000057,40HC,MSCU3925160,10,4,0,0,0,No Charge,Yes,ONE,Houston
CONT0000311,SHP000057,40HC,MSCU1351266,14,5,0,0,0,No Charge,Yes,ONE,Houston
CONT0000312,SHP000057,20GP,MSCU8716379,14,5,0,0,0,No Charge,Yes,ONE,Houston
CONT0000313,SHP000057,20RF,MSCU3097558,14,9,0,0,0,No Charge,Yes,ONE,Houston
CONT0000314,SHP000058,20RF,MSCU8008273,10,8,0,0,0,No Charge,Yes,ZIM,Houston
CONT0000315,SHP000058,20RF,MSCU8776527,14,12,0,0,0,No Charge,Yes,ZIM,Houston
CONT0000316,SHP000058,20RF,MSCU3233293,10,10,0,0,0,No Charge,Yes,ZIM,Houston
CONT0000317,SHP000058,40GP,MSCU4264878,7,8,1,100,100,Charged,Yes,ZIM,Houston
CONT0000318,SHP000058,20RF,MSCU7288379,10,12,2,250,500,Charged,Yes,ZIM,Houston
CONT0000319,SHP000058,40GP,MSCU8889191,10,8,0,0,0,No Charge,Yes,ZIM,Houston
CONT0000320,SHP000058,40HC,MSCU7914190,5,13,8,200,1600,Charged,Yes,ZIM,Houston
CONT0000321,SHP000058,40HC,MSCU3629314,5,8,3,100,300,Charged,Yes,ZIM,Houston
CONT0000322,SHP000058,40GP,MSCU8431976,14,13,0,0,0,No Charge,Yes,ZIM,Houston
CONT0000323,SHP000059,40RF,MSCU3891398,5,4,0,0,0,No Charge,No,Yang Ming,New York
CONT0000324,SHP000059,20RF,MSCU4318696,10,10,0,0,0,No Charge,No,Yang Ming,New York
CONT0000325,SHP000059,20RF,MSCU5122136,7,7,0,0,0,No Charge,No,Yang Ming,New York
CONT0000326,SHP000059,40RF,MSCU9901791,7,8,1,150,150,Charged,No,Yang Ming,New York
CONT0000327,SHP000059,20GP,MSCU1360140,5,2,0,0,0,No Charge,No,Yang Ming,New York
CONT0000328,SHP000059,20GP,MSCU6256199,5,1,0,0,0,No Charge,No,Yang Ming,New York
CONT0000329,SHP000059,40GP,MSCU6160031,10,4,0,0,0,No Charge,No,Yang Ming,New York
CONT0000330,SHP000059,40HC,MSCU8492990,5,6,1,250,250,Charged,No,Yang Ming,New York
CONT0000331,SHP000060,40HC,MSCU6087531,14,6,0,0,0,No Charge,Yes,Hapag-Lloyd,Seattle
CONT0000332,SHP000060,40GP,MSCU3738993,5,9,4,100,400,Charged,Yes,Hapag-Lloyd,Seattle
CONT0000333,SHP000060,40RF,MSCU7873288,14,2,0,0,0,No Charge,Yes,Hapag-Lloyd,Seattle
CONT0000334,SHP000061,20RF,MSCU5718333,7,25,18,250,4500,Charged,Yes,Evergreen,Seattle
CONT0000335,SHP000061,20RF,MSCU2628546,7,18,11,100,1100,Charged,Yes,Evergreen,Seattle
CONT0000336,SHP000061,20RF,MSCU7364768,5,19,14,200,2800,Charged,Yes,Evergreen,Seattle
CONT0000337,SHP000061,40RF,MSCU7079798,14,19,5,75,375,Charged,Yes,Evergreen,Seattle
CONT0000338,SHP000061,40GP,MSCU8505009,14,26,12,250,3000,Charged,Yes,Evergreen,Seattle
CONT0000339,SHP000061,40HC,MSCU6700506,5,24,19,250,4750,Charged,Yes,Evergreen,Seattle
CONT0000340,SHP000061,40GP,MSCU3263974,5,22,17,75,1275,Charged,Yes,Evergreen,Seattle
CONT0000341,SHP000061,20GP,MSCU4307323,10,23,13,100,1300,Charged,Yes,Evergreen,Seattle
CONT0000342,SHP000061,40HC,MSCU9300525,10,21,11,75,825,Charged,Yes,Evergreen,Seattle
CONT0000343,SHP000062,20RF,MSCU3836358,5,10,5,250,1250,Charged,Yes,Evergreen,Los Angeles
CONT0000344,SHP000062,40RF,MSCU5701744,10,5,0,0,0,No Charge,Yes,Evergreen,Los Angeles
CONT0000345,SHP000062,40GP,MSCU1872600,5,8,3,150,450,Charged,Yes,Evergreen,Los Angeles
CONT0000346,SHP000063,20RF,MSCU8263690,7,5,0,0,0,No Charge,Yes,COSCO,Toronto
CONT0000347,SHP000063,20RF,MSCU2346274,10,1,0,0,0,No Charge,Yes,COSCO,Toronto
CONT0000348,SHP000063,40GP,MSCU1179145,10,9,0,0,0,No Charge,Yes,COSCO,Toronto
CONT0000349,SHP000063,40GP,MSCU8887321,5,5,0,0,0,No Charge,Yes,COSCO,Toronto
CONT0000350,SHP000063,40HC,MSCU7293837,14,7,0,0,0,No Charge,Yes,COSCO,Toronto
CONT0000351,SHP000063,20RF,MSCU7831599,10,6,0,0,0,No Charge,Yes,COSCO,Toronto
CONT0000352,SHP000063,40HC,MSCU4236382,10,3,0,0,0,No Charge,Yes,COSCO,Toronto
CONT0000353,SHP000063,20GP,MSCU8547636,14,5,0,0,0,No Charge,Yes,COSCO,Toronto
CONT0000354,SHP000064,20GP,MSCU1386001,5,6,1,250,250,Charged,Yes,ONE,Seattle
CONT0000355,SHP000064,20GP,MSCU3971366,7,2,0,0,0,No Charge,Yes,ONE,Seattle
CONT0000356,SHP000064,40RF,MSCU4975282,10,2,0,0,0,No Charge,Yes,ONE,Seattle
CONT0000357,SHP000064,20GP,MSCU6723292,5,2,0,0,0,No Charge,Yes,ONE,Seattle
CONT0000358,SHP000065,20RF,MSCU6551591,5,3,0,0,0,No Charge,Yes,Yang Ming,Los Angeles
CONT0000359,SHP000065,20GP,MSCU3327250,5,10,5,75,375,Charged,Yes,Yang Ming,Los Angeles
CONT0000360,SHP000065,20GP,MSCU2536556,7,2,0,0,0,No Charge,Yes,Yang Ming,Los Angeles
CONT0000361,SHP000065,40GP,MSCU1838837,5,7,2,100,200,Charged,Yes,Yang Ming,Los Angeles
CONT0000362,SHP000065,40RF,MSCU4231939,5,7,2,150,300,Charged,Yes,Yang Ming,Los Angeles
CONT0000363,SHP000065,40RF,MSCU4121650,14,4,0,0,0,No Charge,Yes,Yang Ming,Los Angeles
CONT0000364,SHP000065,20GP,MSCU8424192,14,5,0,0,0,No Charge,Yes,Yang Ming,Los Angeles
CONT0000365,SHP000065,20GP,MSCU3950288,7,9,2,75,150,Charged,Yes,Yang Ming,Los Angeles
CONT0000366,SHP000065,40RF,MSCU4176691,7,5,0,0,0,No Charge,Yes,Yang Ming,Los Angeles
CONT0000367,SHP000065,40GP,MSCU6392288,5,2,0,0,0,No Charge,Yes,Yang Ming,Los Angeles
CONT0000368,SHP000066,40RF,MSCU5978127,7,3,0,0,0,No Charge,Yes,COSCO,Toronto
CONT0000369,SHP000066,40GP,MSCU8155873,14,9,0,0,0,No Charge,Yes,COSCO,Toronto
CONT0000370,SHP000066,40RF,MSCU1117156,10,6,0,0,0,No Charge,Yes,COSCO,Toronto
CONT0000371,SHP000066,20GP,MSCU2033804,10,5,0,0,0,No Charge,Yes,COSCO,Toronto
CONT0000372,SHP000066,20GP,MSCU8215793,5,8,3,150,450,Charged,Yes,COSCO,Toronto
CONT0000373,SHP000067,20GP,MSCU6341832,5,8,3,75,225,Charged,Yes,COSCO,Houston
CONT0000374,SHP000067,40RF,MSCU5402967,10,10,0,0,0,No Charge,Yes,COSCO,Houston
CONT0000375,SHP000067,20RF,MSCU7215008,10,8,0,0,0,No Charge,Yes,COSCO,Houston
CONT0000376,SHP000067,40HC,MSCU4192453,14,5,0,0,0,No Charge,Yes,COSCO,Houston
CONT0000377,SHP000067,20GP,MSCU6920595,7,10,3,100,300,Charged,Yes,COSCO,Houston
CONT0000378,SHP000068,40HC,MSCU7765272,14,8,0,0,0,No Charge,Yes,MSC,Los Angeles
CONT0000379,SHP000069,40GP,MSCU3383755,14,8,0,0,0,No Charge,Yes,COSCO,Los Angeles
CONT0000380,SHP000069,40GP,MSCU6313738,14,7,0,0,0,No Charge,Yes,COSCO,Los Angeles
CONT0000381,SHP000069,40HC,MSCU1234044,14,3,0,0,0,No Charge,Yes,COSCO,Los Angeles
CONT0000382,SHP000069,40RF,MSCU4085491,14,3,0,0,0,No Charge,Yes,COSCO,Los Angeles
CONT0000383,SHP000069,20RF,MSCU8923681,7,2,0,0,0,No Charge,Yes,COSCO,Los Angeles
CONT0000384,SHP000069,40GP,MSCU1363741,7,5,0,0,0,No Charge,Yes,COSCO,Los Angeles
CONT0000385,SHP000069,40HC,MSCU5658522,14,7,0,0,0,No Charge,Yes,COSCO,Los Angeles
CONT0000386,SHP000070,40RF,MSCU9374127,7,5,0,0,0,No Charge,Yes,Evergreen,Chicago
CONT0000387,SHP000070,20RF,MSCU2002613,14,8,0,0,0,No Charge,Yes,Evergreen,Chicago
CONT0000388,SHP000070,40HC,MSCU8997703,10,3,0,0,0,No Charge,Yes,Evergreen,Chicago
CONT0000389,SHP000070,40RF,MSCU9291830,10,4,0,0,0,No Charge,Yes,Evergreen,Chicago
CONT0000390,SHP000070,20GP,MSCU6167511,7,8,1,200,200,Charged,Yes,Evergreen,Chicago
CONT0000391,SHP000071,40RF,MSCU8197382,7,6,0,0,0,No Charge,Yes,HMM,Miami
CONT0000392,SHP000071,40RF,MSCU5729448,5,10,5,100,500,Charged,Yes,HMM,Miami
CONT0000393,SHP000071,40HC,MSCU8944398,10,6,0,0,0,No Charge,Yes,HMM,Miami
CONT0000394,SHP000071,40HC,MSCU7996108,5,1,0,0,0,No Charge,Yes,HMM,Miami
CONT0000395,SHP000071,40GP,MSCU6243501,7,4,0,0,0,No Charge,Yes,HMM,Miami
CONT0000396,SHP000071,40HC,MSCU6554277,14,5,0,0,0,No Charge,Yes,HMM,Miami
CONT0000397,SHP000071,40RF,MSCU4840752,7,3,0,0,0,No Charge,Yes,HMM,Miami
CONT0000398,SHP000072,40RF,MSCU8881139,7,4,0,0,0,No Charge,Yes,ONE,Chicago
CONT0000399,SHP000073,20GP,MSCU7444855,5,6,1,250,250,Charged,Yes,HMM,New York
CONT0000400,SHP000074,20GP,MSCU9879099,7,10,3,150,450,Charged,Yes,CMA CGM,Chicago
CONT0000401,SHP000074,40HC,MSCU2122822,14,8,0,0,0,No Charge,Yes,CMA CGM,Chicago
CONT0000402,SHP000074,40HC,MSCU3400540,14,7,0,0,0,No Charge,Yes,CMA CGM,Chicago
CONT0000403,SHP000074,40GP,MSCU4746911,10,1,0,0,0,No Charge,Yes,CMA CGM,Chicago
CONT0000404,SHP000074,40RF,MSCU9095897,5,6,1,150,150,Charged,Yes,CMA CGM,Chicago
CONT0000405,SHP000074,20RF,MSCU6270869,7,5,0,0,0,No Charge,Yes,CMA CGM,Chicago
CONT0000406,SHP000074,40RF,MSCU3019346,7,4,0,0,0,No Charge,Yes,CMA CGM,Chicago
CONT0000407,SHP000074,40RF,MSCU9457885,10,1,0,0,0,No Charge,Yes,CMA CGM,Chicago
CONT0000408,SHP000074,20RF,MSCU1183106,10,4,0,0,0,No Charge,Yes,CMA CGM,Chicago
CONT0000409,SHP000075,40GP,MSCU5967790,10,5,0,0,0,No Charge,Yes,CMA CGM,Seattle
CONT0000410,SHP000075,20GP,MSCU7184612,5,1,0,0,0,No Charge,Yes,CMA CGM,Seattle
CONT0000411,SHP000076,20RF,MSCU3633660,14,3,0,0,0,No Charge,Yes,ONE,Miami
CONT0000412,SHP000076,40HC,MSCU8649458,14,6,0,0,0,No Charge,Yes,ONE,Miami
CONT0000413,SHP000076,20RF,MSCU5777526,10,4,0,0,0,No Charge,Yes,ONE,Miami
CONT0000414,SHP000076,40HC,MSCU1284478,7,10,3,100,300,Charged,Yes,ONE,Miami
CONT0000415,SHP000076,40RF,MSCU9004435,5,1,0,0,0,No Charge,Yes,ONE,Miami
CONT0000416,SHP000076,20RF,MSCU1427236,10,3,0,0,0,No Charge,Yes,ONE,Miami
CONT0000417,SHP000077,40GP,MSCU6479614,14,26,12,200,2400,Charged,Yes,ONE,New York
CONT0000418,SHP000077,40RF,MSCU1660711,5,25,20,150,3000,Charged,Yes,ONE,New York
CONT0000419,SHP000077,20GP,MSCU2139083,5,23,18,200,3600,Charged,Yes,ONE,New York
CONT0000420,SHP000077,40RF,MSCU3741090,7,23,16,75,1200,Charged,Yes,ONE,New York
CONT0000421,SHP000077,40HC,MSCU6673350,7,22,15,150,2250,Charged,Yes,ONE,New York
CONT0000422,SHP000077,20GP,MSCU9262035,5,27,22,150,3300,Charged,Yes,ONE,New York
CONT0000423,SHP000078,40RF,MSCU7985242,14,9,0,0,0,No Charge,Yes,Hapag-Lloyd,Vancouver
CONT0000424,SHP000078,20GP,MSCU4477154,14,3,0,0,0,No Charge,Yes,Hapag-Lloyd,Vancouver
CONT0000425,SHP000078,40HC,MSCU4815074,14,3,0,0,0,No Charge,Yes,Hapag-Lloyd,Vancouver
CONT0000426,SHP000078,20GP,MSCU1880520,7,1,0,0,0,No Charge,Yes,Hapag-Lloyd,Vancouver
CONT0000427,SHP000078,20GP,MSCU4674225,7,8,1,75,75,Charged,Yes,Hapag-Lloyd,Vancouver
CONT0000428,SHP000078,40RF,MSCU6359632,7,3,0,0,0,No Charge,Yes,Hapag-Lloyd,Vancouver
CONT0000429,SHP000078,20GP,MSCU9560523,10,7,0,0,0,No Charge,Yes,Hapag-Lloyd,Vancouver
CONT0000430,SHP000078,20RF,MSCU2140205,10,8,0,0,0,No Charge,Yes,Hapag-Lloyd,Vancouver
CONT0000431,SHP000079,20GP,MSCU4503696,5,4,0,0,0,No Charge,Yes,Yang Ming,Houston
CONT0000432,SHP000079,20GP,MSCU6861649,7,10,3,200,600,Charged,Yes,Yang Ming,Houston
CONT0000433,SHP000079,40RF,MSCU3754469,5,10,5,150,750,Charged,Yes,Yang Ming,Houston
CONT0000434,SHP000079,40RF,MSCU1123311,14,4,0,0,0,No Charge,Yes,Yang Ming,Houston
CONT0000435,SHP000079,40HC,MSCU9571137,10,5,0,0,0,No Charge,Yes,Yang Ming,Houston
CONT0000436,SHP000079,40RF,MSCU5299635,14,3,0,0,0,No Charge,Yes,Yang Ming,Houston
CONT0000437,SHP000079,40HC,MSCU7587279,10,4,0,0,0,No Charge,Yes,Yang Ming,Houston
CONT0000438,SHP000079,20GP,MSCU8474978,5,5,0,0,0,No Charge,Yes,Yang Ming,Houston
CONT0000439,SHP000080,20GP,MSCU1698940,14,4,0,0,0,No Charge,Yes,ONE,Seattle
CONT0000440,SHP000080,40GP,MSCU6009840,14,2,0,0,0,No Charge,Yes,ONE,Seattle
CONT0000441,SHP000080,40HC,MSCU8780933,7,10,3,150,450,Charged,Yes,ONE,Seattle
CONT0000442,SHP000080,40HC,MSCU4637402,5,4,0,0,0,No Charge,Yes,ONE,Seattle
CONT0000443,SHP000080,40GP,MSCU4035319,5,5,0,0,0,No Charge,Yes,ONE,Seattle
CONT0000444,SHP000080,20RF,MSCU6492169,10,4,0,0,0,No Charge,Yes,ONE,Seattle
CONT0000445,SHP000081,40GP,MSCU9249059,14,7,0,0,0,No Charge,Yes,Yang Ming,New York
CONT0000446,SHP000081,40HC,MSCU5169447,14,9,0,0,0,No Charge,Yes,Yang Ming,New York
CONT0000447,SHP000081,20GP,MSCU1523448,5,10,5,75,375,Charged,Yes,Yang Ming,New York
CONT0000448,SHP000081,20GP,MSCU6090988,5,1,0,0,0,No Charge,Yes,Yang Ming,New York
CONT0000449,SHP000081,40GP,MSCU2631293,14,7,0,0,0,No Charge,Yes,Yang Ming,New York
CONT0000450,SHP000081,40GP,MSCU8099541,5,6,1,100,100,Charged,Yes,Yang Ming,New York
CONT0000451,SHP000081,20RF,MSCU1375717,10,2,0,0,0,No Charge,Yes,Yang Ming,New York
CONT0000452,SHP000081,40HC,MSCU3379648,10,1,0,0,0,No Charge,Yes,Yang Ming,New York
CONT0000453,SHP000081,20GP,MSCU1509483,10,8,0,0,0,No Charge,Yes,Yang Ming,New York
CONT0000454,SHP000081,20GP,MSCU2444438,14,3,0,0,0,No Charge,Yes,Yang Ming,New York
CONT0000455,SHP000082,40RF,MSCU5582437,7,8,1,250,250,Charged,Yes,CMA CGM,Vancouver
CONT0000456,SHP000082,20RF,MSCU2061726,10,1,0,0,0,No Charge,Yes,CMA CGM,Vancouver
CONT0000457,SHP000082,20RF,MSCU7332141,7,4,0,0,0,No Charge,Yes,CMA CGM,Vancouver
CONT0000458,SHP000083,20RF,MSCU8813176,5,1,0,0,0,No Charge,Yes,CMA CGM,Los Angeles
CONT0000459,SHP000083,40RF,MSCU1738763,14,3,0,0,0,No Charge,Yes,CMA CGM,Los Angeles
CONT0000460,SHP000083,20RF,MSCU4400718,5,5,0,0,0,No Charge,Yes,CMA CGM,Los Angeles
CONT0000461,SHP000083,40GP,MSCU4939600,10,1,0,0,0,No Charge,Yes,CMA CGM,Los Angeles
CONT0000462,SHP000084,40RF,MSCU8303868,14,1,0,0,0,No Charge,Yes,CMA CGM,Vancouver
CONT0000463,SHP000084,40HC,MSCU7107490,14,4,0,0,0,No Charge,Yes,CMA CGM,Vancouver
CONT0000464,SHP000084,20RF,MSCU8926818,5,10,5,150,750,Charged,Yes,CMA CGM,Vancouver
CONT0000465,SHP000084,40RF,MSCU3444368,7,6,0,0,0,No Charge,Yes,CMA CGM,Vancouver
CONT0000466,SHP000084,40GP,MSCU7740736,10,6,0,0,0,No Charge,Yes,CMA CGM,Vancouver
CONT0000467,SHP000084,40HC,MSCU3476873,10,8,0,0,0,No Charge,Yes,CMA CGM,Vancouver
CONT0000468,SHP000084,40HC,MSCU8242914,14,9,0,0,0,No Charge,Yes,CMA CGM,Vancouver
CONT0000469,SHP000084,40GP,MSCU6583525,5,10,5,150,750,Charged,Yes,CMA CGM,Vancouver
CONT0000470,SHP000084,40RF,MSCU3756096,10,8,0,0,0,No Charge,Yes,CMA CGM,Vancouver
CONT0000471,SHP000085,40GP,MSCU6731933,5,6,1,250,250,Charged,Yes,Maersk,Seattle
CONT0000472,SHP000085,40GP,MSCU7649652,7,10,3,100,300,Charged,Yes,Maersk,Seattle
CONT0000473,SHP000085,40RF,MSCU1704281,5,7,2,75,150,Charged,Yes,Maersk,Seattle
CONT0000474,SHP000085,40HC,MSCU3763239,5,10,5,75,375,Charged,Yes,Maersk,Seattle
CONT0000475,SHP000085,20GP,MSCU6460770,7,6,0,0,0,No Charge,Yes,Maersk,Seattle
CONT0000476,SHP000085,40RF,MSCU7590085,10,9,0,0,0,No Charge,Yes,Maersk,Seattle
CONT0000477,SHP000085,20RF,MSCU2785542,7,10,3,150,450,Charged,Yes,Maersk,Seattle
CONT0000478,SHP000086,40GP,MSCU1010001,7,8,1,100,100,Charged,Yes,MSC,Los Angeles
CONT0000479,SHP000086,20GP,MSCU6143155,5,8,3,100,300,Charged,Yes,MSC,Los Angeles
CONT0000480,SHP000086,40GP,MSCU2620464,7,7,0,0,0,No Charge,Yes,MSC,Los Angeles
CONT0000481,SHP000086,20GP,MSCU5962433,7,1,0,0,0,No Charge,Yes,MSC,Los Angeles
CONT0000482,SHP000086,20GP,MSCU2124440,5,4,0,0,0,No Charge,Yes,MSC,Los Angeles
CONT0000483,SHP000086,20RF,MSCU6998094,10,8,0,0,0,No Charge,Yes,MSC,Los Angeles
CONT0000484,SHP000086,40HC,MSCU6757430,14,1,0,0,0,No Charge,Yes,MSC,Los Angeles
CONT0000485,SHP000086,40HC,MSCU8189437,14,6,0,0,0,No Charge,Yes,MSC,Los Angeles
CONT0000486,SHP000086,20GP,MSCU9243207,14,10,0,0,0,No Charge,Yes,MSC,Los Angeles
CONT0000487,SHP000086,40HC,MSCU1520770,5,8,3,150,450,Charged,Yes,MSC,Los Angeles
CONT0000488,SHP000087,40RF,MSCU2644281,10,8,0,0,0,No Charge,Yes,Hapag-Lloyd,Miami
CONT0000489,SHP000087,40HC,MSCU9226010,14,10,0,0,0,No Charge,Yes,Hapag-Lloyd,Miami
CONT0000490,SHP000087,20RF,MSCU2456742,5,7,2,75,150,Charged,Yes,Hapag-Lloyd,Miami
CONT0000491,SHP000087,20GP,MSCU2391916,14,5,0,0,0,No Charge,Yes,Hapag-Lloyd,Miami
CONT0000492,SHP000088,20RF,MSCU6660342,7,2,0,0,0,No Charge,Yes,ZIM,Miami
CONT0000493,SHP000088,20GP,MSCU6416901,7,10,3,200,600,Charged,Yes,ZIM,Miami
CONT0000494,SHP000088,40GP,MSCU7888843,10,9,0,0,0,No Charge,Yes,ZIM,Miami
CONT0000495,SHP000088,40RF,MSCU1473717,5,1,0,0,0,No Charge,Yes,ZIM,Miami
CONT0000496,SHP000088,40GP,MSCU8770870,14,2,0,0,0,No Charge,Yes,ZIM,Miami
CONT0000497,SHP000089,40RF,MSCU1817300,10,10,0,0,0,No Charge,Yes,MSC,Vancouver
CONT0000498,SHP000089,40RF,MSCU9239274,10,10,0,0,0,No Charge,Yes,MSC,Vancouver
CONT0000499,SHP000089,40GP,MSCU1668009,7,8,1,150,150,Charged,Yes,MSC,Vancouver
CONT0000500,SHP000089,20RF,MSCU2840033,10,10,0,0,0,No Charge,Yes,MSC,Vancouver
CONT0000501,SHP000089,20RF,MSCU9157878,7,2,0,0,0,No Charge,Yes,MSC,Vancouver
CONT0000502,SHP000089,40GP,MSCU7320306,7,1,0,0,0,No Charge,Yes,MSC,Vancouver
CONT0000503,SHP000089,40GP,MSCU6705434,5,5,0,0,0,No Charge,Yes,MSC,Vancouver
CONT0000504,SHP000089,20GP,MSCU2703520,14,4,0,0,0,No Charge,Yes,MSC,Vancouver
CONT0000505,SHP000089,40RF,MSCU1397254,7,3,0,0,0,No Charge,Yes,MSC,Vancouver
CONT0000506,SHP000090,20RF,MSCU1344563,14,8,0,0,0,No Charge,Yes,MSC,Houston
CONT0000507,SHP000090,20RF,MSCU8946662,10,9,0,0,0,No Charge,Yes,MSC,Houston
CONT0000508,SHP000090,40RF,MSCU8084267,5,5,0,0,0,No Charge,Yes,MSC,Houston
CONT0000509,SHP000090,40HC,MSCU7000246,5,2,0,0,0,No Charge,Yes,MSC,Houston
